"","Trait_1"
"ID_2553",0.608261911997618
"ID_2554",-0.390154403736754
"ID_2555",0.862854684618164
"ID_2556",0.0547877396265644
"ID_2557",0.50491692033335
"ID_2558",0.228391545158716
"ID_2559",-0.833502218014196
"ID_2560",-0.749568257995261
"ID_2561",-1.13402303386704
"ID_2562",1.84208646014445
"ID_2563",-1.0472164310979
"ID_2564",-0.65173513297425
"ID_2565",-0.620807080833633
"ID_2566",-1.62446182351126
"ID_2567",-0.629760448685079
"ID_2568",-0.811069477752058
"ID_2569",-0.286218955633007
"ID_2570",1.79004927011051
"ID_2571",-0.590536630455171
"ID_2572",-0.4419099388034
"ID_2573",-1.27778932500445
"ID_2574",0.326223018061867
"ID_2575",-0.80574502815832
"ID_2576",-0.490756662105018
"ID_2577",0.0380229402291837
"ID_2578",0.69532974047888
"ID_2579",-0.551603502693621
"ID_2580",-0.963283317725828
"ID_2581",1.42162143279313
"ID_2582",-0.278052370534975
"ID_2583",-0.0593068626827405
"ID_2584",0.313988560939462
"ID_2585",-0.360464751349202
"ID_2586",-0.137652241051301
"ID_2587",-0.470303471239681
"ID_2588",-0.453929393413659
"ID_2589",0.0124877249262921
"ID_2590",1.30854438860446
"ID_2591",0.855688923951477
"ID_2592",0.477840911024769
"ID_2593",0.645894204645402
"ID_2594",-1.47922923434264
"ID_2595",-0.533104252613115
"ID_2596",0.517604025379485
"ID_2597",-0.93041335790562
"ID_2598",-1.09288215465895
"ID_2599",0.517453531193813
"ID_2600",-0.82792813413366
"ID_2601",-0.687343787013996
"ID_2602",-0.641663117089295
"ID_2603",0.0268400560184958
"ID_2604",-0.811199756962089
"ID_2605",-0.0324476156860916
"ID_2606",0.487205635867987
"ID_2607",1.47958944526348
"ID_2608",-0.717715101963117
"ID_2609",0.363685065689022
"ID_2610",-0.626677263489106
"ID_2611",-0.443055433887238
"ID_2612",1.49078181674682
"ID_2613",0.877379835460951
"ID_2614",-0.604698660189314
"ID_2615",-0.462814927989749
"ID_2616",0.231685597072865
"ID_2617",0.745683582895692
"ID_2618",-0.814163385385755
"ID_2619",1.85184396445668
"ID_2620",-0.673448613588706
"ID_2621",0.902509621423326
"ID_2622",-1.14620031107141
"ID_2623",1.04412966871326
"ID_2624",0.64889777897295
"ID_2625",0.31074337422262
"ID_2626",-0.0423206562715523
"ID_2627",-0.323360643178197
"ID_2628",-1.0879980294719
"ID_2629",0.425687256532641
"ID_2630",0.409437088176312
"ID_2631",-0.760149415902589
"ID_2632",0.254457145779066
"ID_2633",0.898901006871436
"ID_2634",-0.132295607439475
"ID_2635",-0.830046317964266
"ID_2636",1.47062140917017
"ID_2637",-0.614907882084283
"ID_2638",0.240591148843402
"ID_2639",-0.983243054449607
"ID_2640",-1.21742308884723
"ID_2641",0.619468231987811
"ID_2642",0.857310765797078
"ID_2643",0.400097225685521
"ID_2644",0.115642900058906
"ID_2645",2.16918423362502
"ID_2646",2.53342822121923
"ID_2647",-0.71431627131628
"ID_2648",1.59405058661781
"ID_2649",-0.158972872936249
"ID_2650",-0.47139194278257
"ID_2651",2.12401733238982
"ID_2652",0.560093434264419
"ID_2653",0.574177939987104
"ID_2654",-0.220735196666167
"ID_2655",-0.685096211313692
"ID_2656",0.390307782125983
"ID_2657",-0.371368872816445
"ID_2658",0.32498170211173
"ID_2659",-1.10705007187593
"ID_2660",0.864542520421025
"ID_2661",0.600551916932421
"ID_2662",-0.924151800595257
"ID_2663",0.849442822905064
"ID_2664",1.68735988645309
"ID_2665",-0.185118948812673
"ID_2666",0.242541640894336
"ID_2667",1.5587392339168
"ID_2668",-1.13717927094599
"ID_2669",-0.95724409631104
"ID_2670",-1.00442605910335
"ID_2671",-0.825628568264997
"ID_2672",0.205025692991986
"ID_2673",-0.482873749650882
"ID_2674",1.61403732510179
"ID_2675",0.311235812305139
"ID_2676",0.476657779711055
"ID_2677",0.256620601294567
"ID_2678",-2.0080594441071
"ID_2679",-0.820713822036664
"ID_2680",-0.767941250120049
"ID_2681",-0.148950998184163
"ID_2682",-0.727741071321081
"ID_2683",-1.94701902104796
"ID_2684",0.249750847051457
"ID_2685",2.2243494371036
"ID_2686",0.106687049244005
"ID_2687",-0.536648306311761
"ID_2688",-0.0230014949407137
"ID_2689",-0.571441105104024
"ID_2690",0.622826654561825
"ID_2691",-0.723341617721507
"ID_2692",0.866160926893826
"ID_2693",3.08531514541265
"ID_2694",-1.36533141854262
"ID_2695",-0.789536411848018
"ID_2696",2.3590948792765
"ID_2697",1.56447935884437
"ID_2698",1.42057481678636
"ID_2699",0.198158160486391
"ID_2700",0.0117700144177479
"ID_2701",1.60513041930319
"ID_2702",-1.30947223963741
"ID_2703",0.230661272138271
"ID_2704",-0.337074831982261
"ID_2705",0.351419117775136
"ID_2706",-1.01629637326405
"ID_2707",-0.385178411786869
"ID_2708",0.600681667690569
"ID_2709",-0.495149996637826
"ID_2710",0.985295471195088
"ID_2711",-0.668149875007161
"ID_2712",-0.526616405587294
"ID_2713",0.590459920285077
"ID_2714",0.10934535505812
"ID_2715",0.741506776488807
"ID_2716",-0.402402298298334
"ID_2717",0.677000927625667
"ID_2718",0.584460136224662
"ID_2719",-1.44682092918386
"ID_2720",-1.06045359339345
"ID_2721",-1.00867207663681
"ID_2722",0.627155577187063
"ID_2723",-0.0885100077326702
"ID_2724",1.92715188115629
"ID_2725",0.699781237792573
"ID_2726",0.397796161434278
"ID_2727",-0.526480871730198
"ID_2728",0.433464184562366
"ID_2729",1.12957686326999
"ID_2730",-0.742584853628557
"ID_2731",-0.00317297159374861
"ID_2732",-0.286130071225931
"ID_2733",0.303975046095924
"ID_2734",0.0358547646463793
"ID_2735",-0.988240358656322
"ID_2736",0.369558919164377
"ID_2737",-0.433953476041305
"ID_2738",0.204785775096843
"ID_2739",-1.13868560041199
"ID_2740",-0.160126730579698
"ID_2741",0.403762401775638
"ID_2742",-1.40473265044791
"ID_2743",-0.68939827755333
"ID_2744",1.8244360991842
"ID_2745",0.385717282045362
"ID_2746",2.14793315732038
"ID_2747",1.10861484958737
"ID_2748",-0.899136057933958
"ID_2749",1.0080893992997
"ID_2750",1.45708498831335
"ID_2751",0.817317105598257
"ID_2752",0.799345014557002
"ID_2753",-0.903442429156033
"ID_2754",2.87896844861059
"ID_2755",-1.39587105265563
"ID_2756",-1.04330769295739
"ID_2757",0.61554055354168
"ID_2758",-0.0164661104607874
"ID_2759",-0.694957939709209
"ID_2760",-0.774896019202215
"ID_2761",-0.270423584885794
"ID_2762",0.349607685096183
"ID_2763",-0.36167798934656
"ID_2764",0.850347114209029
"ID_2765",0.691242477155171
"ID_2766",-1.0713704038734
"ID_2767",-0.821001380745431
"ID_2768",2.48583363512503
"ID_2769",1.93374757778676
"ID_2770",-0.581416408602778
"ID_2771",-0.80123335616841
"ID_2772",0.462287359702454
"ID_2773",0.498844816688052
"ID_2774",-1.23245221901193
"ID_2775",-0.436078829515145
"ID_2776",-0.442668085008434
"ID_2777",-0.868998170442664
"ID_2778",1.17667395636571
"ID_2779",-1.36778476838133
"ID_2780",-0.199532174042916
"ID_2781",-1.05046321058566
"ID_2782",-0.47397863079198
"ID_2783",-0.145538717154412
"ID_2784",-1.00427658451085
"ID_2785",0.438767702439895
"ID_2786",-0.956436653133542
"ID_2787",-0.460000225302634
"ID_2788",0.505378563507983
"ID_2789",0.653911733629703
"ID_2790",0.304015397836376
"ID_2791",-1.13760065638486
"ID_2792",-0.00632133342776106
"ID_2793",0.329459913664651
"ID_2794",2.91806115571567
"ID_2795",-0.697089331104036
"ID_2796",0.0197929399126012
"ID_2797",-0.673958890566167
"ID_2798",0.638152228302798
"ID_2799",0.209598144411757
"ID_2800",2.12732107825523
"ID_2801",-0.0946393936793695
"ID_2802",-0.339775222600021
"ID_2803",0.040239376372502
"ID_2804",1.1421617178321
"ID_2805",0.620864648601095
"ID_2806",-0.38551247591524
"ID_2807",1.49038933452937
"ID_2808",0.392449857263868
"ID_2809",1.10551678893769
"ID_2810",-0.594609589706367
"ID_2811",0.469891927892779
"ID_2812",-0.157038358413133
"ID_2813",0.644778279102663
"ID_2814",-0.800169540295859
"ID_2815",-0.368079611543083
"ID_2816",-0.515603746959882
"ID_2817",-1.27810172673467
"ID_2818",1.80409905131543
"ID_2819",-0.766653402701533
"ID_2820",0.421107836395558
"ID_2821",0.503295906407466
"ID_2822",-0.480563459812098
"ID_2823",-0.443493385053929
"ID_2824",0.235404525824155
"ID_2825",-0.262395611106288
"ID_2826",-1.19868617707611
"ID_2827",-0.472719973575631
"ID_2828",-0.502891772105362
"ID_2829",-0.148121316148138
"ID_2830",0.106520237438433
"ID_2831",0.553302469976434
"ID_2832",-0.199017564139006
"ID_2833",0.470120282761578
"ID_2834",-0.198036491768595
"ID_2835",-1.06143972639249
"ID_2836",1.31005862626666
"ID_2837",-1.20187485226469
"ID_2838",0.181906615746897
"ID_2839",-0.0567408434657577
"ID_2840",0.125843692272518
"ID_2841",-0.17063123856649
"ID_2842",-0.606801273719605
"ID_2843",0.787794076227112
"ID_2844",-1.36336311712416
"ID_2845",-0.432230558414376
"ID_2846",-0.554666741858577
"ID_2847",-0.146391625722092
"ID_2848",-1.26681387552682
"ID_2849",0.470843168967515
"ID_2850",-1.23415508076748
"ID_2851",2.68363707819308
"ID_2852",-1.17426935322527
"ID_2853",1.31347501975671
"ID_2854",-0.49419665710566
"ID_2855",-0.846347701305748
"ID_2856",0.545152772314609
"ID_2857",-1.60884698214984
"ID_2858",-0.479149069364452
"ID_2859",-0.791021560793697
"ID_2860",0.241509037486389
"ID_2861",1.16415841478727
"ID_2862",0.292313333945976
"ID_2863",1.39721805524538
"ID_2864",-0.302591736715098
"ID_2865",-0.812485599925952
"ID_2866",-0.702004602145474
"ID_2867",-0.281440908878561
"ID_2868",0.0905215431703075
"ID_2869",0.0687310021577009
"ID_2870",0.630306652761425
"ID_2871",0.349340645092799
"ID_2872",-1.35891558793231
"ID_2873",-0.0129793145499916
"ID_2874",-0.114090084663216
"ID_2875",1.19264902071874
"ID_2876",-1.85245655924705
"ID_2877",-1.07765048691862
"ID_2878",0.448651489261042
"ID_2879",-0.329859237010921
"ID_2880",-0.933335596109057
"ID_2881",-1.00382840435582
"ID_2882",-0.25487971868985
"ID_2883",2.65472701887556
"ID_2884",0.242209024017774
"ID_2885",0.683649933922105
"ID_2886",-1.53742607041167
"ID_2887",-0.815896094869294
"ID_2888",-0.601659403844508
"ID_2889",0.662946536320852
"ID_2890",-1.34356268928169
"ID_2891",0.387762154336125
"ID_2892",-0.124549994730977
"ID_2893",-0.53791192938075
"ID_2894",-1.23861712587142
"ID_2895",2.78743454581271
"ID_2896",-0.110061355734172
"ID_2897",-0.271289328632877
"ID_2898",-1.03517758018621
"ID_2899",0.459148105646619
"ID_2900",-1.22843594776396
"ID_2901",-2.05081548695389
"ID_2902",-0.537308151470226
"ID_2903",-0.748906060837066
"ID_2904",2.06748131717121
"ID_2905",0.844519213773709
"ID_2906",0.937251612946401
"ID_2907",0.0445780310100436
"ID_2908",1.43878893615617
"ID_2909",-0.148939281678995
"ID_2910",0.512682282386204
"ID_2911",-0.128357997694367
"ID_2912",-0.100390470459977
"ID_2913",1.06411901599563
"ID_2914",-0.508926887739813
"ID_2915",-0.544060732588885
"ID_2916",0.493682834251562
"ID_2917",2.96863429880487
"ID_2918",-0.194170544362362
"ID_2919",-0.172986990496845
"ID_2920",-0.544210522411128
"ID_2921",0.149871610025635
"ID_2922",0.116092166377832
"ID_2923",-0.291227600689339
"ID_2924",-1.10800407270329
"ID_2925",-0.584292834859244
"ID_2926",0.356863349401824
"ID_2927",-1.56369162312341
"ID_2928",-1.29705625688745
"ID_2929",0.371385569477572
"ID_2930",-0.573948216429749
"ID_2931",0.493449062166159
"ID_2932",-0.0194908808687644
"ID_2933",0.847277140748771
"ID_2934",-0.826620500590561
"ID_2935",-0.254307749921254
"ID_2936",-0.390353046063356
"ID_2937",0.524644802201106
"ID_2938",-0.1116932413614
"ID_2939",-1.35986803342399
"ID_2940",-0.583594963791299
"ID_2941",-1.99988257438425
"ID_2942",0.0194149965495225
"ID_2943",0.567937389632196
"ID_2944",-0.0445398172274823
"ID_2945",-1.4044134044317
"ID_2946",0.194796044042558
"ID_2947",1.76355749286767
"ID_2948",1.511296743188
"ID_2949",0.408817470443036
"ID_2950",1.09250550088477
"ID_2951",-0.707514538478912
"ID_2952",0.523074794752683
"ID_2953",-0.599541291964438
"ID_2954",-0.778534610446817
"ID_2955",-1.14081238328058
"ID_2956",-0.572576740967953
"ID_2957",-1.13650117891402
"ID_2958",0.973459470224681
"ID_2959",-1.87953436630056
"ID_2960",1.33911876091521
"ID_2961",-0.0178520040935663
"ID_2962",0.997762672020379
"ID_2963",0.164399815872293
"ID_2964",-0.159400841578501
"ID_2965",0.907916523179736
"ID_2966",-1.26779888427301
"ID_2967",-1.29611460785799
"ID_2968",-0.0305573405633498
"ID_2969",-0.0666676962853078
"ID_2970",-0.489411780419951
"ID_2971",-0.18631374428942
"ID_2972",-1.3589794244583
"ID_2973",0.581823660134324
"ID_2974",0.416454096631684
"ID_2975",1.54274160352396
"ID_2976",0.591057390068929
"ID_2977",-1.19539949758096
"ID_2978",0.44462674272048
"ID_2979",0.274684038547292
"ID_2980",-1.2311917643291
"ID_2981",-0.0239395470044966
"ID_2982",1.2869733247975
"ID_2983",2.61440783999821
"ID_2984",0.676745570611832
"ID_2985",0.189318271413077
"ID_2986",-0.640430819886748
"ID_2987",0.751768521294997
"ID_2988",2.03361116290998
"ID_2989",0.259948426613815
"ID_2990",0.220715080786334
"ID_2991",-1.81932147287372
"ID_2992",1.36712898576175
"ID_2993",-1.03541436867549
"ID_2994",-0.982061081070661
"ID_2995",0.333230873710965
"ID_2996",0.314403188882523
"ID_2997",0.810016286002847
"ID_2998",0.489845206616682
"ID_2999",-1.43152205696035
"ID_3000",-0.439215324690822
"ID_3001",-0.865705946289444
"ID_3002",0.486394902807103
"ID_3003",-1.34021061775083
"ID_3004",-0.053964773551815
"ID_3005",-0.458738842288751
"ID_3006",0.756766535823072
"ID_3007",0.303835298591588
"ID_3008",-1.09354470884813
"ID_3009",-1.21083250190707
"ID_3010",0.560938136431043
"ID_3011",-0.0916535288898364
"ID_3012",0.223524942944858
"ID_3013",2.97103411961849
"ID_3014",-0.112407322002641
"ID_3015",0.510981189406174
"ID_3016",0.806998748912142
"ID_3017",0.571724206908923
"ID_3018",-1.1668812351109
"ID_3019",-0.737187545992949
"ID_3020",-0.561973987725593
"ID_3021",-1.57584654415634
"ID_3022",1.67178935839976
"ID_3023",-1.69946376116184
"ID_3024",-1.01354594298615
"ID_3025",1.06656567528046
"ID_3026",-0.286074978983995
"ID_3027",-1.00383926333739
"ID_3028",0.407246452403509
"ID_3029",-0.137255442634634
"ID_3030",0.972863396841038
"ID_3031",-1.65483625607188
"ID_3032",-0.949959201125817
"ID_3033",-0.21435076216611
"ID_3034",-1.28107305472174
"ID_3035",1.71281943064273
"ID_3036",-0.560278216257965
"ID_3037",-0.53831640491232
"ID_3038",-0.389481408668481
"ID_3039",-0.511227403585677
"ID_3040",0.366019781873126
"ID_3041",-1.57481729968254
"ID_3042",0.864843429503362
"ID_3043",-0.471294333965814
"ID_3044",0.53730384768901
"ID_3045",-0.861420383927341
"ID_3046",-0.822220637731539
"ID_3047",-1.33996645080056
"ID_3048",-0.276906691777253
"ID_3049",-1.13192227118931
"ID_3050",-1.19609498297167
"ID_3051",0.680567069004298
"ID_3052",-0.207768079812839
"ID_3053",0.864976730683329
"ID_3054",-0.854545750310992
"ID_3055",0.490699556667575
"ID_3056",1.01138247172206
"ID_3057",1.41986481956483
"ID_3058",-0.162671041378594
"ID_3059",1.50378653924052
"ID_3060",-0.221118177992138
"ID_3061",1.09166481187612
"ID_3062",-0.945976910402505
"ID_3063",0.383392544110342
"ID_3064",2.12965038518469
"ID_3065",-0.433349891758869
"ID_3066",1.26137512899957
"ID_3067",0.0270686131575701
"ID_3068",0.266070615702269
"ID_3069",-0.192843735145146
"ID_3070",0.202960485352074
"ID_3071",0.0560235189319345
"ID_3072",-1.16480296894631
"ID_3073",-0.614214905152399
"ID_3074",-1.1790110998926
"ID_3075",0.654882009317975
"ID_3076",1.34456335584338
"ID_3077",-0.227578537162781
"ID_3078",-0.723396001519031
"ID_3079",0.553992385522525
"ID_3080",-1.65238713045687
"ID_3081",0.0347412459712815
"ID_3082",0.478015371282881
"ID_3083",-0.0756648098707155
"ID_3084",-0.425191765867203
"ID_3085",-0.810399136916057
"ID_3086",-0.961309636035471
"ID_3087",-0.0312040026679696
"ID_3088",-0.0886665971283098
"ID_3089",-0.234655683319624
"ID_3090",-0.798392999650648
"ID_3091",0.932985827059762
"ID_3092",-1.21790271629095
"ID_3093",0.254003078721232
"ID_3094",1.81669866499511
"ID_3095",-0.891096107771081
"ID_3096",0.657964835486101
"ID_3097",0.172022261118848
"ID_3098",-0.982829283184932
"ID_3099",0.821691034984076
"ID_3100",-0.673535296428225
"ID_3101",-0.391427764391568
"ID_3102",0.144312493567948
"ID_3103",-1.09183773888392
"ID_3104",0.148761718039244
"ID_3105",-0.876237135573399
"ID_3106",0.0368905787063177
"ID_3107",-0.626916028968288
"ID_3108",2.62389241873826
"ID_3109",0.133026295164517
"ID_3110",-1.02836273721837
"ID_3111",3.72876911908216
"ID_3112",0.581660789168542
"ID_3113",-1.19631115395611
"ID_3114",-0.838534709252411
"ID_3115",0.545416890317207
"ID_3116",-1.40966831744416
"ID_3117",-0.872094048452934
"ID_3118",1.13394845967872
"ID_3119",1.22225135689479
"ID_3120",-0.680404745676692
"ID_3121",-1.09151108775043
"ID_3122",-0.462001686141707
"ID_3123",3.64170416171287
"ID_3124",2.02707041374601
"ID_3125",-0.0554981332310268
"ID_3126",-0.599679066398814
"ID_3127",-1.14766989188551
"ID_3128",0.132838704360786
"ID_3129",0.189271434765424
"ID_3130",-0.00641381362354057
"ID_3131",-0.763906437039777
"ID_3132",-1.83121735658025
"ID_3133",-0.431942697392055
"ID_3134",1.83433481074264
"ID_3135",-0.522594755209465
"ID_3136",0.273786857897505
"ID_3137",-1.74758408019261
"ID_3138",0.790862960043883
"ID_3139",-0.108031212767209
"ID_3140",0.0167970104438106
"ID_3141",1.13145872051258
"ID_3142",-0.554128020419002
"ID_3143",-0.301071776206447
"ID_3144",0.158340607368945
"ID_3145",0.0402366257547391
"ID_3146",-1.33446680851928
"ID_3147",-0.337771125356945
"ID_3148",-0.673048194726511
"ID_3149",0.779661960817172
"ID_3150",0.944261970906557
"ID_3151",0.925301609506011
"ID_3152",-0.172382632079215
"ID_3153",-1.13488820779327
"ID_3154",-1.62955162734055
"ID_3155",-1.12044463495823
"ID_3156",1.54657147548968
"ID_3157",-0.89374342660175
"ID_3158",0.864245519431602
"ID_3159",-1.91450055218732
"ID_3160",-0.390589434547657
"ID_3161",-0.0114863306318489
"ID_3162",-0.897451721643459
"ID_3163",-0.0525314021371855
"ID_3164",-0.531600857243045
"ID_3165",0.317045221122526
"ID_3166",0.0497986995576755
"ID_3167",1.5406932360176
"ID_3168",-0.027679111596814
"ID_3169",0.299152881064847
"ID_3170",-0.386759158628721
"ID_3171",-1.62232804797483
"ID_3172",0.176335411441508
"ID_3173",-0.454948519965715
"ID_3174",-0.483032747867872
"ID_3175",0.513341754341816
"ID_3176",-1.64637249803527
"ID_3177",0.52733655721594
"ID_3178",0.332612240302504
"ID_3179",1.11853120105206
"ID_3180",-0.558084436619799
"ID_3181",1.05181870329527
"ID_3182",-0.869057491609859
"ID_3183",0.694958117101988
"ID_3184",-0.0734461914772415
"ID_3185",0.139223339863666
"ID_3186",-0.125214926366603
"ID_3187",0.893873988983364
"ID_3188",-1.28080967623192
"ID_3189",-0.307751279945477
"ID_3190",-1.32199898578567
"ID_3191",-0.483073727991531
"ID_3192",-0.127309820827339
"ID_3193",0.580986435420657
"ID_3194",0.0738317023998649
"ID_3195",-0.368657770129111
"ID_3196",-0.460103968888128
"ID_3197",-0.18604778499571
"ID_3198",0.489618403193855
"ID_3199",0.289792296874236
"ID_3200",1.40693717024322
"ID_3201",-0.658227890577547
"ID_3202",-0.685172418547202
"ID_3203",-1.39676156659479
"ID_3204",-0.523112638727854
"ID_3205",0.201811578486803
"ID_3206",-0.602279524236541
"ID_3207",0.552932821972503
"ID_3208",-0.339460259447258
"ID_3209",0.321236066247619
"ID_3210",-1.28185121954261
"ID_3211",1.09018568317137
"ID_3212",0.699139505155392
"ID_3213",0.545818194749204
"ID_3214",-1.32845835735474
"ID_3215",-1.38852958553637
"ID_3216",-1.95992858806532
"ID_3217",0.881444767910786
"ID_3218",3.81124512705189
"ID_3219",0.577221780191518
"ID_3220",0.384228386395369
"ID_3221",0.0977648009862285
"ID_3222",-1.59682999854019
"ID_3223",-1.46187205882287
"ID_3224",-0.672405801412649
"ID_3225",-0.499277898632442
"ID_3226",-0.620313520517335
"ID_3227",-0.299215381768036
"ID_3228",-0.66434029925565
"ID_3229",-0.218668098865814
"ID_3230",-1.43344667072364
"ID_3231",0.510032211199503
"ID_3232",-0.153512321759338
"ID_3233",-0.221157913403222
"ID_3234",-0.0296892423879936
"ID_3235",-0.612677079230729
"ID_3236",0.0812520822593504
"ID_3237",-0.60013282513515
"ID_3238",0.477963299302058
"ID_3239",2.55016726898469
"ID_3240",1.4822647214038
"ID_3241",1.236493939055
"ID_3242",-1.34277743093977
"ID_3243",-0.830294843246176
"ID_3244",-1.21525212572265
"ID_3245",0.547618017501667
"ID_3246",-0.686455274657168
"ID_3247",-0.122480501364661
"ID_3248",0.609368719435829
"ID_3249",0.156909858626657
"ID_3250",0.899258886765396
"ID_3251",-0.567382279606025
"ID_3252",-0.845436027482746
"ID_3253",0.20798442821375
"ID_3254",0.670697362323972
"ID_3255",0.888461320122124
"ID_3256",-1.33645273049051
"ID_3257",0.415168357761793
"ID_3258",2.22224180757784
"ID_3259",-1.15472193758584
"ID_3260",0.271965557210567
"ID_3261",1.04159438500639
"ID_3262",1.83036640829035
"ID_3263",1.72328186449946
"ID_3264",-0.752391520639502
"ID_3265",1.27708851942365
"ID_3266",-1.2155759526171
"ID_3267",0.600194169458984
"ID_3268",-1.17146137163253
"ID_3269",0.75608416450519
"ID_3270",-0.0418682401912664
"ID_3271",0.122555494921968
"ID_3272",0.775780431737611
"ID_3273",-1.64460270941107
"ID_3274",-0.406235820706399
"ID_3275",-0.36792836626586
"ID_3276",-0.357962242594304
"ID_3277",-0.156506966644296
"ID_3278",0.142395107725693
"ID_3279",2.12368511315529
"ID_3280",1.30195731285787
"ID_3281",-0.67506437630441
"ID_3282",0.582273408338054
"ID_3283",0.220331823882327
"ID_3284",0.397898302215007
"ID_3285",1.58738311009673
"ID_3286",-0.512637056606357
"ID_3287",0.449676766682388
"ID_3288",-0.860884831885559
"ID_3289",0.32034443990949
"ID_3290",-2.08647865094752
"ID_3291",1.26586502353365
"ID_3292",0.188580858501257
"ID_3293",-0.20433852615104
"ID_3294",0.0194482326301801
"ID_3295",-0.673029609750113
"ID_3296",-0.13990959181059
"ID_3297",-0.0989858187119609
"ID_3298",-0.588400925035693
"ID_3299",-1.56238461961672
"ID_3300",-0.549437396913579
"ID_3301",0.830189741086319
"ID_3302",-0.0781209094217241
"ID_3303",2.69519316859375
"ID_3304",-0.52848934327336
"ID_3305",-0.684006773600417
"ID_3306",0.185142310049108
"ID_3307",0.139904193488473
"ID_3308",-0.649160667406298
"ID_3309",0.546165061642236
"ID_3310",0.750061514355417
"ID_3311",-0.234330072625247
"ID_3312",0.347767664961851
"ID_3313",0.969342206300964
"ID_3314",0.0613632559320968
"ID_3315",1.15687100667827
"ID_3316",3.04225731492063
"ID_3317",0.154891352616159
"ID_3318",1.26482692282467
"ID_3319",-1.04861956067746
"ID_3320",-0.598625267258365
"ID_3321",-1.25485525937006
"ID_3322",1.42882179744824
"ID_3323",-1.23327650094462
"ID_3324",0.771787538942604
"ID_3325",0.327825020569909
"ID_3326",-0.88840732296723
"ID_3327",-0.569404007549035
"ID_3328",-0.276515282590761
"ID_3329",0.58242810308146
"ID_3330",0.321062641535729
"ID_3331",-0.0912433829017661
"ID_3332",-1.1375857431679
"ID_3333",0.153659481599009
"ID_3334",0.0791831834920591
"ID_3335",0.115155032497823
"ID_3336",2.03695403024136
"ID_3337",-1.13934327902896
"ID_3338",1.36698152011813
"ID_3339",0.225929910472654
"ID_3340",-0.0589522939878601
"ID_3341",-1.02352281890715
"ID_3342",-0.361461905519561
"ID_3343",-1.36412686206724
"ID_3344",3.05649866046986
"ID_3345",-0.621703779946331
"ID_3346",0.0845411248733661
"ID_3347",-1.09257114031384
"ID_3348",0.962624373424833
"ID_3349",-1.26527630992618
"ID_3350",0.916311352006075
"ID_3351",-0.773019818856569
"ID_3352",0.0115085338886328
"ID_3353",-0.713352971224365
"ID_3354",-0.12474896528306
"ID_3355",-0.199202739235089
"ID_3356",0.387979217238673
"ID_3357",0.899729429353885
"ID_3358",-0.0220845713649839
"ID_3359",-0.851046105476323
"ID_3360",-0.291885926920908
"ID_3361",0.880835510311268
"ID_3362",0.140361404191212
"ID_3363",-1.16949206785814
"ID_3364",1.95018577619337
"ID_3365",-1.17565567274795
"ID_3366",-0.688126722708791
"ID_3367",1.46274123025573
"ID_3368",1.64816300120261
"ID_3369",0.0880048398402966
"ID_3370",0.225433984308831
"ID_3371",1.49139676692901
"ID_3372",0.237444843637781
"ID_3373",-0.65271922021342
"ID_3374",-0.794990328726971
"ID_3375",-0.553810935434395
"ID_3376",-0.0676227713468309
"ID_3377",-0.640329750544574
"ID_3378",-0.632651928473718
"ID_3379",0.126026578976935
"ID_3380",-0.501504297382513
"ID_3381",-1.79900200913054
"ID_3382",-0.592562067465389
"ID_3383",0.889356693269618
"ID_3384",-0.811848958650285
"ID_3385",1.02933476578065
"ID_3386",-1.20589092248772
"ID_3387",0.331190135235212
"ID_3388",-1.25045381416178
"ID_3389",0.0398622055672541
"ID_3390",-0.09442656273952
"ID_3391",0.382913959714933
"ID_3392",4.07112683345766
"ID_3393",-0.346777043300666
"ID_3394",1.52509179777704
"ID_3395",0.213714264259494
"ID_3396",0.478900572451731
"ID_3397",-0.683228945770832
"ID_3398",-0.810276213324612
"ID_3399",0.0162547173938949
"ID_3400",0.173319720150395
"ID_3401",1.08918777183689
"ID_3402",2.33956019943888
"ID_3403",-1.94418047121727
"ID_3404",0.101973117352025
"ID_3405",-0.288407028862326
"ID_3406",-0.363017344276325
"ID_3407",0.241767394485151
"ID_3408",-1.03108995839932
"ID_3409",-0.0151818601760839
"ID_3410",0.911438833004196
"ID_3411",-1.16403546314797
"ID_3412",0.614936164792403
"ID_3413",-0.30437745150875
"ID_3414",0.251326886567302
"ID_3415",-0.618657956799684
"ID_3416",-1.17960461667826
"ID_3417",-0.156435020966631
"ID_3418",0.0974089775328555
"ID_3419",-0.930319148710063
"ID_3420",-0.503938638690995
"ID_3421",0.636956243238912
"ID_3422",-0.155881300378739
"ID_3423",-0.190947360908071
"ID_3424",1.03795112556602
"ID_3425",-0.779195239722834
"ID_3426",1.20779455629583
"ID_3427",0.601512527963676
"ID_3428",0.0146404905424989
"ID_3429",-1.01755295065765
"ID_3430",1.47289414902374
"ID_3431",0.256545484174297
"ID_3432",-0.27632105698273
"ID_3433",-0.453667418480776
"ID_3434",0.664975902327574
"ID_3435",-2.32859284943367
"ID_3436",-0.700353326340738
"ID_3437",1.04655094681735
"ID_3438",-1.51485502723312
"ID_3439",-0.320955986535573
"ID_3440",1.29771256436697
"ID_3441",2.86195008699868
"ID_3442",-0.780376439146052
"ID_3443",0.569685949176748
"ID_3444",-1.45276711618628
"ID_3445",0.17856125358828
"ID_3446",0.637827159907748
"ID_3447",2.39014403586392
"ID_3448",-0.142050914016368
